@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute action {0,1,2,3,4,5}

@data
3046,'2019/02/20 21:33:07:919',7,0.005285,0.517684,1
3047,'2019/02/20 21:33:07:931',7,0.005473,0.520646,1
3048,'2019/02/20 21:33:07:942',7,0.008451,0.524072,1
3049,'2019/02/20 21:33:07:953',7,0.008451,0.524072,1
3050,'2019/02/20 21:33:07:964',7,0.005664,0.524,1
3051,'2019/02/20 21:33:07:975',7,0.005664,0.524,1
3052,'2019/02/20 21:33:07:989',7,0.001043,0.523855,1
3053,'2019/02/20 21:33:08:001',7,0.005664,0.524,1
3054,'2019/02/20 21:33:08:011',7,0.005664,0.524,1
3055,'2019/02/20 21:33:08:022',7,0.015735,0.532365,1
3056,'2019/02/20 21:33:08:033',7,0.015735,0.532365,1
3057,'2019/02/20 21:33:08:044',7,0.012103,0.532273,1
3058,'2019/02/20 21:33:08:055',7,0.012103,0.532273,1
3059,'2019/02/20 21:33:08:066',7,0.006051,0.532091,1
3060,'2019/02/20 21:33:08:077',7,0.006051,0.532091,1
3061,'2019/02/20 21:33:08:088',7,0.000749,0.517568,1
3062,'2019/02/20 21:33:08:098',7,0.000749,0.517568,1
3063,'2019/02/20 21:33:08:110',7,0.003207,0.523927,1
3064,'2019/02/20 21:33:08:121',7,0.008889,0.532182,1
3065,'2019/02/20 21:33:08:132',7,0.008889,0.532182,1
3066,'2019/02/20 21:33:08:143',7,0.008889,0.532182,1
3067,'2019/02/20 21:33:08:154',7,0.008889,0.532182,1
3068,'2019/02/20 21:33:08:165',7,0.005664,0.524,1
3069,'2019/02/20 21:33:08:175',7,0.005664,0.524,1
3070,'2019/02/20 21:33:08:187',7,0.011607,0.524145,1
3071,'2019/02/20 21:33:08:197',7,0.011607,0.524145,1
3072,'2019/02/20 21:33:08:208',7,0.011607,0.524145,1
3073,'2019/02/20 21:33:08:220',7,0.015454,0.528041,1
3074,'2019/02/20 21:33:08:231',7,0.015454,0.528041,1
3075,'2019/02/20 21:33:08:242',7,0.011854,0.527959,1
3076,'2019/02/20 21:33:08:253',7,0.011854,0.527959,1
3077,'2019/02/20 21:33:08:264',7,0.015735,0.532365,1
3078,'2019/02/20 21:33:08:274',7,0.015735,0.532365,1
3079,'2019/02/20 21:33:08:286',7,0.016019,0.537253,1
3080,'2019/02/20 21:33:08:296',7,0.016019,0.537253,1
3081,'2019/02/20 21:33:08:308',7,0.009335,0.542542,1
3082,'2019/02/20 21:33:08:322',7,0.005664,0.524,1
3083,'2019/02/20 21:33:08:333',7,0.005664,0.524,1
3084,'2019/02/20 21:33:08:344',7,0.005856,0.527796,1
3085,'2019/02/20 21:33:08:355',7,0.005856,0.527796,1
3086,'2019/02/20 21:33:08:366',7,0.000895,0.520516,1
3087,'2019/02/20 21:33:08:378',7,0.002872,0.517626,1
3088,'2019/02/20 21:33:08:388',7,0.002872,0.517626,1
3089,'2019/02/20 21:33:08:400',7,0.005664,0.524,1
3090,'2019/02/20 21:33:08:410',7,0.005664,0.524,1
3091,'2019/02/20 21:33:08:421',7,0.011607,0.524145,1
3092,'2019/02/20 21:33:08:432',7,0.011607,0.524145,1
3093,'2019/02/20 21:33:08:444',7,0.015175,0.524218,1
3094,'2019/02/20 21:33:08:454',7,0.015175,0.524218,1
3095,'2019/02/20 21:33:08:465',7,0.015175,0.524218,1
3096,'2019/02/20 21:33:08:476',7,0.015175,0.524218,1
3097,'2019/02/20 21:33:08:487',7,0.005664,0.524,1
3098,'2019/02/20 21:33:08:499',7,0.011363,0.520776,1
3099,'2019/02/20 21:33:08:509',7,0.011363,0.520776,1
3100,'2019/02/20 21:33:08:520',7,0.01889,0.520907,1
3101,'2019/02/20 21:33:08:531',7,0.01889,0.520907,1
3102,'2019/02/20 21:33:08:542',7,0.011854,0.527959,1
3103,'2019/02/20 21:33:08:553',7,0.011854,0.527959,1
3104,'2019/02/20 21:33:08:564',7,0.00739,0.51078,1
3105,'2019/02/20 21:33:08:574',7,0.00739,0.51078,1
3106,'2019/02/20 21:33:08:586',7,0.014625,0.51786,1
3107,'2019/02/20 21:33:08:597',7,0.015175,0.524218,1
3108,'2019/02/20 21:33:08:608',7,0.015175,0.524218,1
3109,'2019/02/20 21:33:08:619',7,0.01088,0.515176,1
3110,'2019/02/20 21:33:08:629',7,0.01088,0.515176,1
3111,'2019/02/20 21:33:08:644',7,0.005664,0.524,1
3112,'2019/02/20 21:33:08:654',7,0.005664,0.524,1
3113,'2019/02/20 21:33:08:666',7,0.003039,0.520581,1
3114,'2019/02/20 21:33:08:677',7,0.005473,0.520646,1
3115,'2019/02/20 21:33:08:687',7,0.005473,0.520646,1
3116,'2019/02/20 21:33:08:699',7,0.005664,0.524,1
3117,'2019/02/20 21:33:08:709',7,0.005664,0.524,1
3118,'2019/02/20 21:33:08:721',7,0.011363,0.520776,1
3119,'2019/02/20 21:33:08:731',7,0.011363,0.520776,1
3120,'2019/02/20 21:33:08:743',7,0.011854,0.527959,1
3121,'2019/02/20 21:33:08:752',7,0.011854,0.527959,1
3122,'2019/02/20 21:33:08:764',7,0.008889,0.532182,1
3123,'2019/02/20 21:33:08:776',7,0.008669,0.527878,1
3124,'2019/02/20 21:33:08:818',7,0.008669,0.527878,1
3125,'2019/02/20 21:33:08:818',7,0.011854,0.527959,1
3126,'2019/02/20 21:33:08:818',7,0.011854,0.527959,1
3127,'2019/02/20 21:33:08:819',7,0.019515,0.528123,1
3128,'2019/02/20 21:33:08:830',7,0.019515,0.528123,1
3129,'2019/02/20 21:33:08:841',7,0.024088,0.528205,1
3130,'2019/02/20 21:33:08:851',7,0.024088,0.528205,1
3131,'2019/02/20 21:33:08:862',7,0.024088,0.528205,1
3132,'2019/02/20 21:33:08:874',7,0.024444,0.532549,1
3133,'2019/02/20 21:33:08:885',7,0.024444,0.532549,1
3134,'2019/02/20 21:33:08:896',7,0.015454,0.528041,1
3135,'2019/02/20 21:33:08:906',7,0.015454,0.528041,1
3136,'2019/02/20 21:33:08:918',7,0.019201,0.524291,1
3137,'2019/02/20 21:33:08:928',7,0.019201,0.524291,1
3138,'2019/02/20 21:33:08:940',7,0.023734,0.524365,1
3139,'2019/02/20 21:33:08:950',7,0.023734,0.524365,1
3140,'2019/02/20 21:33:08:961',7,0.024803,0.537459,1
3141,'2019/02/20 21:33:08:975',7,0.024803,0.537459,1
3142,'2019/02/20 21:33:08:987',7,0.024088,0.528205,1
3143,'2019/02/20 21:33:08:997',7,0.012354,0.53715,1
3144,'2019/02/20 21:33:09:008',7,0.012354,0.53715,1
3145,'2019/02/20 21:33:09:019',7,0.005856,0.527796,1
3146,'2019/02/20 21:33:09:030',7,0.005856,0.527796,1
3147,'2019/02/20 21:33:09:041',7,0.012354,0.53715,1
3148,'2019/02/20 21:33:09:053',7,0.012863,0.548869,1
3149,'2019/02/20 21:33:09:063',7,0.012863,0.548869,1
3150,'2019/02/20 21:33:09:075',7,0.006444,0.542428,1
3151,'2019/02/20 21:33:09:086',7,0.006444,0.542428,1
3152,'2019/02/20 21:33:09:097',7,0.001494,0.536742,1
3153,'2019/02/20 21:33:09:107',7,0.001494,0.536742,1
3154,'2019/02/20 21:33:09:119',7,-0.000464,0.536641,1
3155,'2019/02/20 21:33:09:129',7,-0.000464,0.536641,1
3156,'2019/02/20 21:33:09:140',7,0.003547,0.532001,1
3157,'2019/02/20 21:33:09:152',7,0.012607,0.542657,1
3158,'2019/02/20 21:33:09:163',7,0.012607,0.542657,1
3159,'2019/02/20 21:33:09:174',7,0.009335,0.542542,1
3160,'2019/02/20 21:33:09:184',7,0.009335,0.542542,1
3161,'2019/02/20 21:33:09:196',7,0.00372,0.536844,1
3162,'2019/02/20 21:33:09:206',7,0.00372,0.536844,1
3163,'2019/02/20 21:33:09:218',7,0.006051,0.532091,1
3164,'2019/02/20 21:33:09:229',7,0.006051,0.532091,1
3165,'2019/02/20 21:33:09:240',7,0.012103,0.532273,1
3166,'2019/02/20 21:33:09:249',7,0.012103,0.532273,1
3167,'2019/02/20 21:33:09:262',7,0.016019,0.537253,1
3168,'2019/02/20 21:33:09:273',7,0.012354,0.53715,1
3169,'2019/02/20 21:33:09:283',7,0.012354,0.53715,1
3170,'2019/02/20 21:33:09:295',7,0.012354,0.53715,1
3171,'2019/02/20 21:33:09:308',7,0.012354,0.53715,1
3172,'2019/02/20 21:33:09:320',7,0.015454,0.528041,1
3173,'2019/02/20 21:33:09:332',7,0.020152,0.537356,1
3174,'2019/02/20 21:33:09:341',7,0.020152,0.537356,1
3175,'2019/02/20 21:33:09:352',7,0.020152,0.537356,1
3176,'2019/02/20 21:33:09:364',7,0.020152,0.537356,1
3177,'2019/02/20 21:33:09:375',7,0.011854,0.527959,1
3178,'2019/02/20 21:33:09:386',7,0.011854,0.527959,1
3179,'2019/02/20 21:33:09:397',7,0.011607,0.524145,1
3180,'2019/02/20 21:33:09:407',7,0.011607,0.524145,1
3181,'2019/02/20 21:33:09:419',7,0.015454,0.528041,1
3182,'2019/02/20 21:33:09:430',7,0.024444,0.532549,1
3183,'2019/02/20 21:33:09:440',7,0.024444,0.532549,1
3184,'2019/02/20 21:33:09:452',7,0.024444,0.532549,1
3185,'2019/02/20 21:33:09:462',7,0.024444,0.532549,1
3186,'2019/02/20 21:33:09:474',7,0.012103,0.532273,1
3187,'2019/02/20 21:33:09:484',7,0.012103,0.532273,1
3188,'2019/02/20 21:33:09:496',7,0.006051,0.532091,1
3189,'2019/02/20 21:33:09:506',7,0.006051,0.532091,1
3190,'2019/02/20 21:33:09:518',7,0.005856,0.527796,1
3191,'2019/02/20 21:33:09:528',7,0.005856,0.527796,1
3192,'2019/02/20 21:33:09:539',7,0.015735,0.532365,1
3193,'2019/02/20 21:33:09:551',7,0.016019,0.537253,1
3194,'2019/02/20 21:33:09:561',7,0.016019,0.537253,1
3195,'2019/02/20 21:33:09:573',7,0.012354,0.53715,1
3196,'2019/02/20 21:33:09:583',7,0.012354,0.53715,1
3197,'2019/02/20 21:33:09:595',7,0.011854,0.527959,1
3198,'2019/02/20 21:33:09:605',7,0.011854,0.527959,1
3199,'2019/02/20 21:33:09:616',7,0.019832,0.532457,1
3200,'2019/02/20 21:33:09:630',7,0.019832,0.532457,1
3201,'2019/02/20 21:33:09:641',7,0.015735,0.532365,1
3202,'2019/02/20 21:33:09:653',7,0.011607,0.524145,1
3203,'2019/02/20 21:33:09:663',7,0.011607,0.524145,1
3204,'2019/02/20 21:33:09:676',7,0.005664,0.524,1
3205,'2019/02/20 21:33:09:685',7,0.005664,0.524,1
3206,'2019/02/20 21:33:09:697',7,0.005473,0.520646,1
3207,'2019/02/20 21:33:09:708',7,0.005473,0.520646,1
3208,'2019/02/20 21:33:09:719',7,0.005473,0.520646,1
3209,'2019/02/20 21:33:09:730',7,0.005473,0.520646,1
3210,'2019/02/20 21:33:09:740',7,0.005473,0.520646,1
3211,'2019/02/20 21:33:09:752',7,0.003207,0.523927,1
3212,'2019/02/20 21:33:09:762',7,0.003207,0.523927,1
3213,'2019/02/20 21:33:09:774',7,0.005664,0.524,1
3214,'2019/02/20 21:33:09:784',7,0.005664,0.524,1
3215,'2019/02/20 21:33:09:796',7,0.008451,0.524072,1
3216,'2019/02/20 21:33:09:807',7,0.009111,0.537048,1
3217,'2019/02/20 21:33:09:818',7,0.009111,0.537048,1
3218,'2019/02/20 21:33:09:829',7,0.015175,0.524218,1
3219,'2019/02/20 21:33:09:839',7,0.015175,0.524218,1
3220,'2019/02/20 21:33:09:850',7,0.011854,0.527959,1
3221,'2019/02/20 21:33:09:861',7,0.011854,0.527959,1
3222,'2019/02/20 21:33:09:872',7,0.008451,0.524072,1
3223,'2019/02/20 21:33:09:883',7,0.008451,0.524072,1
3224,'2019/02/20 21:33:09:894',7,0.011607,0.524145,1
3225,'2019/02/20 21:33:09:904',7,0.011607,0.524145,1
3226,'2019/02/20 21:33:09:916',7,0.016019,0.537253,1
3227,'2019/02/20 21:33:09:928',7,0.011854,0.527959,1
3228,'2019/02/20 21:33:09:939',7,0.011854,0.527959,1
3229,'2019/02/20 21:33:09:950',7,0.008669,0.527878,1
3230,'2019/02/20 21:33:09:963',7,0.008669,0.527878,1
3231,'2019/02/20 21:33:09:974',7,0.011854,0.527959,1
3232,'2019/02/20 21:33:09:985',7,0.008669,0.527878,1
3233,'2019/02/20 21:33:09:996',7,0.008669,0.527878,1
3234,'2019/02/20 21:33:10:007',7,0.012103,0.532273,1
3235,'2019/02/20 21:33:10:017',7,0.012103,0.532273,1
3236,'2019/02/20 21:33:10:030',7,0.008669,0.527878,1
3237,'2019/02/20 21:33:10:040',7,0.008669,0.527878,1
3238,'2019/02/20 21:33:10:051',7,0.011607,0.524145,1
3239,'2019/02/20 21:33:10:062',7,0.011607,0.524145,1
3240,'2019/02/20 21:33:10:073',7,0.008889,0.532182,1
3241,'2019/02/20 21:33:10:084',7,0.008889,0.532182,1
3242,'2019/02/20 21:33:10:094',7,0.005664,0.524,1
3243,'2019/02/20 21:33:10:106',7,0.005473,0.520646,1
3244,'2019/02/20 21:33:10:116',7,0.005473,0.520646,1
3245,'2019/02/20 21:33:10:128',7,0.005856,0.527796,1
3246,'2019/02/20 21:33:10:138',7,0.005856,0.527796,1
3247,'2019/02/20 21:33:10:149',7,0.008451,0.524072,1
3248,'2019/02/20 21:33:10:160',7,0.008451,0.524072,1
3249,'2019/02/20 21:33:10:171',7,0.008451,0.524072,1
3250,'2019/02/20 21:33:10:182',7,0.008451,0.524072,1
3251,'2019/02/20 21:33:10:193',7,0.006051,0.532091,1
3252,'2019/02/20 21:33:10:205',7,0.012354,0.53715,1
3253,'2019/02/20 21:33:10:215',7,0.012354,0.53715,1
3254,'2019/02/20 21:33:10:226',7,0.016019,0.537253,1
3255,'2019/02/20 21:33:10:237',7,0.016019,0.537253,1
3256,'2019/02/20 21:33:10:249',7,0.015735,0.532365,1
3257,'2019/02/20 21:33:10:258',7,0.015735,0.532365,1
3258,'2019/02/20 21:33:10:270',7,0.015735,0.532365,1
3259,'2019/02/20 21:33:10:280',7,0.015735,0.532365,1
3260,'2019/02/20 21:33:10:295',7,0.019832,0.532457,1
3261,'2019/02/20 21:33:10:306',7,0.024444,0.532549,1
3262,'2019/02/20 21:33:10:317',7,0.024444,0.532549,1
3263,'2019/02/20 21:33:10:329',7,0.020152,0.537356,1
3264,'2019/02/20 21:33:10:339',7,0.020152,0.537356,1
3265,'2019/02/20 21:33:10:351',7,0.011854,0.527959,1
3266,'2019/02/20 21:33:10:360',7,0.011854,0.527959,1
3267,'2019/02/20 21:33:10:372',7,0.008451,0.524072,1
3268,'2019/02/20 21:33:10:383',7,0.011854,0.527959,1
3269,'2019/02/20 21:33:10:394',7,0.011854,0.527959,1
3270,'2019/02/20 21:33:10:405',7,0.016019,0.537253,1
3271,'2019/02/20 21:33:10:415',7,0.016019,0.537253,1
3272,'2019/02/20 21:33:10:426',7,0.016019,0.537253,1
3273,'2019/02/20 21:33:10:437',7,0.016019,0.537253,1
3274,'2019/02/20 21:33:10:449',7,0.025166,0.543003,1
3275,'2019/02/20 21:33:10:459',7,0.025166,0.543003,1
3276,'2019/02/20 21:33:10:471',7,0.005664,0.524,1
3277,'2019/02/20 21:33:10:481',7,0.005664,0.524,1
3278,'2019/02/20 21:33:10:493',7,0.003039,0.520581,1
3279,'2019/02/20 21:33:10:503',7,0.012863,0.548869,1
3280,'2019/02/20 21:33:10:514',7,0.012863,0.548869,1
3281,'2019/02/20 21:33:10:526',7,0.017475,0.572741,1
3282,'2019/02/20 21:33:10:536',7,0.017475,0.572741,1
3283,'2019/02/20 21:33:10:548',7,0.021792,0.572923,1
3284,'2019/02/20 21:33:10:558',7,0.021792,0.572923,1
3285,'2019/02/20 21:33:10:570',7,0.016305,0.542772,1
3286,'2019/02/20 21:33:10:580',7,0.016305,0.542772,1
3287,'2019/02/20 21:33:10:591',7,0.006051,0.532091,1
3288,'2019/02/20 21:33:10:603',7,0.009335,0.542542,1
3289,'2019/02/20 21:33:10:616',7,0.009335,0.542542,1
3290,'2019/02/20 21:33:10:627',7,0.016594,0.548998,1
3291,'2019/02/20 21:33:10:638',7,0.016594,0.548998,1
3292,'2019/02/20 21:33:10:650',7,0.0208,0.549127,1
3293,'2019/02/20 21:33:10:662',7,0.025531,0.549257,1
3294,'2019/02/20 21:33:10:671',7,0.025531,0.549257,1
3295,'2019/02/20 21:33:10:683',7,0.024803,0.537459,1
3296,'2019/02/20 21:33:10:693',7,0.024803,0.537459,1
3297,'2019/02/20 21:33:10:705',7,0.015735,0.532365,1
3298,'2019/02/20 21:33:10:715',7,0.015735,0.532365,1
3299,'2019/02/20 21:33:10:730',7,0.019832,0.532457,1
3300,'2019/02/20 21:33:10:737',7,0.019832,0.532457,1
3301,'2019/02/20 21:33:10:749',7,0.024088,0.528205,1
3302,'2019/02/20 21:33:10:759',7,0.024088,0.528205,1
3303,'2019/02/20 21:33:10:770',7,0.030025,0.537562,1
3304,'2019/02/20 21:33:10:782',7,0.025166,0.543003,1
3305,'2019/02/20 21:33:10:793',7,0.025166,0.543003,1
3306,'2019/02/20 21:33:10:804',7,0.012354,0.53715,1
3307,'2019/02/20 21:33:10:815',7,0.012354,0.53715,1
3308,'2019/02/20 21:33:10:826',7,0.015175,0.524218,1
3309,'2019/02/20 21:33:10:836',7,0.015175,0.524218,1
3310,'2019/02/20 21:33:10:848',7,0.011854,0.527959,1
3311,'2019/02/20 21:33:10:858',7,0.011854,0.527959,1
3312,'2019/02/20 21:33:10:870',7,0.015454,0.528041,1
3313,'2019/02/20 21:33:10:881',7,0.015735,0.532365,1
3314,'2019/02/20 21:33:10:892',7,0.015735,0.532365,1
3315,'2019/02/20 21:33:10:903',7,0.008451,0.524072,1
3316,'2019/02/20 21:33:10:913',7,0.008451,0.524072,1
3317,'2019/02/20 21:33:10:924',7,0.005664,0.524,1
3318,'2019/02/20 21:33:10:935',7,0.005664,0.524,1
3319,'2019/02/20 21:33:10:950',7,0.003039,0.520581,1
3320,'2019/02/20 21:33:10:961',7,0.005473,0.520646,1
3321,'2019/02/20 21:33:10:971',7,0.005473,0.520646,1
3322,'2019/02/20 21:33:10:983',7,0.019515,0.528123,1
3323,'2019/02/20 21:33:10:994',7,0.019515,0.528123,1
3324,'2019/02/20 21:33:11:012',7,0.019201,0.524291,1
3325,'2019/02/20 21:33:11:016',7,0.019201,0.524291,1
3326,'2019/02/20 21:33:11:027',7,0.019201,0.524291,1
3327,'2019/02/20 21:33:11:037',7,0.019201,0.524291,1
3328,'2019/02/20 21:33:11:049',7,0.014899,0.520841,1
3329,'2019/02/20 21:33:11:060',7,0.008451,0.524072,1
3330,'2019/02/20 21:33:11:070',7,0.008451,0.524072,1
3331,'2019/02/20 21:33:11:082',7,0.014354,0.515229,1
3332,'2019/02/20 21:33:11:092',7,0.014354,0.515229,1
3333,'2019/02/20 21:33:11:104',7,0.023037,0.517978,1
3334,'2019/02/20 21:33:11:114',7,0.023037,0.517978,1
3335,'2019/02/20 21:33:11:126',7,0.018581,0.517919,1
3336,'2019/02/20 21:33:11:136',7,0.018581,0.517919,1
3337,'2019/02/20 21:33:11:147',7,0.014085,0.51291,1
3338,'2019/02/20 21:33:11:159',7,0.023384,0.520972,1
3339,'2019/02/20 21:33:11:170',7,0.023384,0.520972,1
3340,'2019/02/20 21:33:11:182',7,0.018581,0.517919,1
3341,'2019/02/20 21:33:11:192',7,0.018581,0.517919,1
3342,'2019/02/20 21:33:11:203',7,0.014354,0.515229,1
3343,'2019/02/20 21:33:11:214',7,0.014354,0.515229,1
3344,'2019/02/20 21:33:11:225',7,0.014354,0.515229,1
3345,'2019/02/20 21:33:11:235',7,0.014354,0.515229,1
3346,'2019/02/20 21:33:11:247',7,0.010642,0.512862,1
3347,'2019/02/20 21:33:11:258',7,0.002064,0.507342,1
3348,'2019/02/20 21:33:11:268',7,0.002064,0.507342,1
3349,'2019/02/20 21:33:11:283',7,0.002064,0.507342,1
3350,'2019/02/20 21:33:11:293',7,0.002064,0.507342,1
3351,'2019/02/20 21:33:11:305',7,0.007599,0.512815,1
3352,'2019/02/20 21:33:11:315',7,0.007599,0.512815,1
3353,'2019/02/20 21:33:11:326',7,0.005098,0.515071,1
3354,'2019/02/20 21:33:11:338',7,0.002222,0.508911,1
3355,'2019/02/20 21:33:11:349',7,0.002222,0.508911,1
3356,'2019/02/20 21:33:11:361',7,0.001906,0.505964,1
3357,'2019/02/20 21:33:11:371',7,0.001906,0.505964,1
3358,'2019/02/20 21:33:11:382',7,0.018275,0.515282,1
3359,'2019/02/20 21:33:11:392',7,0.018275,0.515282,1
3360,'2019/02/20 21:33:11:404',7,0.01889,0.520907,1
3361,'2019/02/20 21:33:11:414',7,0.01889,0.520907,1
3362,'2019/02/20 21:33:11:426',7,0.007809,0.515124,1
3363,'2019/02/20 21:33:11:437',7,0.004366,0.507378,1
3364,'2019/02/20 21:33:11:448',7,0.004366,0.507378,1
3365,'2019/02/20 21:33:11:460',7,0.013818,0.510867,1
3366,'2019/02/20 21:33:11:470',7,0.013818,0.510867,1
3367,'2019/02/20 21:33:11:481',7,0.014085,0.51291,1
3368,'2019/02/20 21:33:11:492',7,0.014085,0.51291,1
3369,'2019/02/20 21:33:11:503',7,0.022692,0.515336,1
3370,'2019/02/20 21:33:11:514',7,0.022692,0.515336,1
3371,'2019/02/20 21:33:11:525',7,0.013818,0.510867,1
3372,'2019/02/20 21:33:11:536',7,0.010406,0.510823,1
3373,'2019/02/20 21:33:11:547',7,0.010406,0.510823,1
3374,'2019/02/20 21:33:11:558',7,0.014354,0.515229,1
3375,'2019/02/20 21:33:11:568',7,0.014354,0.515229,1
3376,'2019/02/20 21:33:11:580',7,0.014625,0.51786,1
3377,'2019/02/20 21:33:11:591',7,0.014625,0.51786,1
3378,'2019/02/20 21:33:11:605',7,0.014085,0.51291,1
3379,'2019/02/20 21:33:11:616',7,0.014899,0.520841,1
3380,'2019/02/20 21:33:11:627',7,0.014899,0.520841,1
3381,'2019/02/20 21:33:11:639',7,0.008021,0.517743,1
3382,'2019/02/20 21:33:11:648',7,0.008021,0.517743,1
3383,'2019/02/20 21:33:11:660',7,0.007599,0.512815,1
3384,'2019/02/20 21:33:11:671',7,0.007599,0.512815,1
3385,'2019/02/20 21:33:11:682',7,0.01112,0.517801,1
3386,'2019/02/20 21:33:11:693',7,0.01112,0.517801,1
3387,'2019/02/20 21:33:11:704',7,0.008021,0.517743,1
3388,'2019/02/20 21:33:11:715',7,0.007809,0.515124,1
3389,'2019/02/20 21:33:11:726',7,0.007809,0.515124,1
3390,'2019/02/20 21:33:11:737',7,0.002222,0.508911,1
3391,'2019/02/20 21:33:11:748',7,0.002222,0.508911,1
3392,'2019/02/20 21:33:11:759',7,0.002544,0.51272,1
3393,'2019/02/20 21:33:11:770',7,0.002544,0.51272,1
3394,'2019/02/20 21:33:11:781',7,0.008021,0.517743,1
3395,'2019/02/20 21:33:11:792',7,0.008021,0.517743,1
3396,'2019/02/20 21:33:11:803',7,0.007599,0.512815,1
3397,'2019/02/20 21:33:11:815',7,0.010642,0.512862,1
3398,'2019/02/20 21:33:11:825',7,0.010642,0.512862,1
3399,'2019/02/20 21:33:11:836',7,0.018275,0.515282,1
3400,'2019/02/20 21:33:11:846',7,0.018275,0.515282,1
3401,'2019/02/20 21:33:11:858',7,0.010642,0.512862,1
3402,'2019/02/20 21:33:11:869',7,0.010642,0.512862,1
3403,'2019/02/20 21:33:11:881',7,0.008021,0.517743,1
3404,'2019/02/20 21:33:11:891',7,0.008021,0.517743,1
3405,'2019/02/20 21:33:11:902',7,0.014899,0.520841,1
3406,'2019/02/20 21:33:11:914',7,0.014354,0.515229,1
3407,'2019/02/20 21:33:11:924',7,0.014354,0.515229,1
3408,'2019/02/20 21:33:11:939',7,0.01112,0.517801,1
3409,'2019/02/20 21:33:11:949',7,0.01112,0.517801,1
3410,'2019/02/20 21:33:11:960',7,0.011363,0.520776,1
3411,'2019/02/20 21:33:11:971',7,0.011363,0.520776,1
3412,'2019/02/20 21:33:11:983',7,0.014899,0.520841,1
3413,'2019/02/20 21:33:11:994',7,0.019201,0.524291,1
3414,'2019/02/20 21:33:12:004',7,0.019201,0.524291,1
3415,'2019/02/20 21:33:12:016',7,0.01889,0.520907,1
3416,'2019/02/20 21:33:12:026',7,0.01889,0.520907,1
3417,'2019/02/20 21:33:12:038',7,0.014899,0.520841,1
3418,'2019/02/20 21:33:12:048',7,0.014899,0.520841,1
3419,'2019/02/20 21:33:12:060',7,0.011363,0.520776,1
3420,'2019/02/20 21:33:12:070',7,0.011363,0.520776,1
3421,'2019/02/20 21:33:12:081',7,0.011363,0.520776,1
3422,'2019/02/20 21:33:12:092',7,0.014899,0.520841,1
3423,'2019/02/20 21:33:12:103',7,0.014899,0.520841,1
3424,'2019/02/20 21:33:12:115',7,0.015175,0.524218,1
3425,'2019/02/20 21:33:12:125',7,0.015175,0.524218,1
3426,'2019/02/20 21:33:12:136',7,0.01889,0.520907,1
3427,'2019/02/20 21:33:12:147',7,0.01889,0.520907,1
3428,'2019/02/20 21:33:12:159',7,0.019201,0.524291,1
3429,'2019/02/20 21:33:12:169',7,0.019201,0.524291,1
3430,'2019/02/20 21:33:12:180',7,0.030025,0.537562,1
3431,'2019/02/20 21:33:12:192',7,0.029622,0.532641,1
3432,'2019/02/20 21:33:12:202',7,0.029622,0.532641,1
3433,'2019/02/20 21:33:12:214',7,0.019201,0.524291,1
3434,'2019/02/20 21:33:12:224',7,0.019201,0.524291,1
3435,'2019/02/20 21:33:12:235',7,0.015454,0.528041,1
3436,'2019/02/20 21:33:12:246',7,0.015454,0.528041,1
3437,'2019/02/20 21:33:12:257',7,0.012103,0.532273,1
3438,'2019/02/20 21:33:12:271',7,0.012103,0.532273,1
3439,'2019/02/20 21:33:12:282',7,0.011854,0.527959,1
3440,'2019/02/20 21:33:12:294',7,0.015175,0.524218,1
3441,'2019/02/20 21:33:12:304',7,0.015175,0.524218,1
3442,'2019/02/20 21:33:12:316',7,0.019515,0.528123,1
3443,'2019/02/20 21:33:12:326',7,0.019515,0.528123,1
3444,'2019/02/20 21:33:12:338',7,0.019832,0.532457,1
3445,'2019/02/20 21:33:12:348',7,0.019832,0.532457,1
3446,'2019/02/20 21:33:12:359',7,0.019515,0.528123,1
3447,'2019/02/20 21:33:12:371',7,0.03542,0.532734,1
3448,'2019/02/20 21:33:12:381',7,0.03542,0.532734,1
3449,'2019/02/20 21:33:12:393',7,0.029622,0.532641,1
3450,'2019/02/20 21:33:12:403',7,0.029622,0.532641,1
3451,'2019/02/20 21:33:12:414',7,0.024444,0.532549,1
3452,'2019/02/20 21:33:12:425',7,0.024444,0.532549,1
3453,'2019/02/20 21:33:12:436',7,0.029622,0.532641,1
3454,'2019/02/20 21:33:12:447',7,0.029622,0.532641,1
3455,'2019/02/20 21:33:12:458',7,0.034973,0.52837,1
3456,'2019/02/20 21:33:12:470',7,0.042393,0.53777,1
3457,'2019/02/20 21:33:12:480',7,0.042393,0.53777,1
3458,'2019/02/20 21:33:12:492',7,0.029622,0.532641,1
3459,'2019/02/20 21:33:12:502',7,0.029622,0.532641,1
3460,'2019/02/20 21:33:12:513',7,0.029622,0.532641,1
3461,'2019/02/20 21:33:12:524',7,0.029622,0.532641,1
3462,'2019/02/20 21:33:12:535',7,0.029622,0.532641,1
3463,'2019/02/20 21:33:12:545',7,0.029622,0.532641,1
3464,'2019/02/20 21:33:12:557',7,0.041891,0.532827,1
3465,'2019/02/20 21:33:12:569',7,0.029622,0.532641,1
3466,'2019/02/20 21:33:12:579',7,0.029622,0.532641,1
